whisky_link,whisky_name,whisky_age,bottling_date,whisky_name_suffix,alcohol_pct
https://www.whisky.com/whisky-database/details/auchroisk-38.html,Auchroisk,18Y,,,- 43%
https://www.whisky.com/whisky-database/details/auchroisk-50.html,Auchroisk,22Y,/ 2014,,- 46.2%
https://www.whisky.com/whisky-database/details/auchroisk-the-angry-sun.html,Auchroisk,22Y,/ 2014,The Angry Sun,- 46.2%
https://www.whisky.com/whisky-database/details/auchroisk-39.html,Auchroisk,23Y,/ 2016,,- 49.1%
https://www.whisky.com/whisky-database/details/auchroisk-29.html,Auchroisk,24Y,/ 2014,,- 56.5%
https://www.whisky.com/whisky-database/details/auchroisk-20.html,Auchroisk,30Y,/ 2012,,- 54.7%
https://www.whisky.com/whisky-database/details/aultmore-28.html,Aultmore,5Y,/ 2015,,- 68.7%
https://www.whisky.com/whisky-database/details/aultmore-54.html,Aultmore,7Y,/ 2015,,- 62.3%
https://www.whisky.com/whisky-database/details/aultmore-35.html,Aultmore,7Y,/ 2016,,- 46%
https://www.whisky.com/whisky-database/details/aultmore-1.html,Aultmore,9Y,/ 2010,,- 46%
https://www.whisky.com/whisky-database/details/aultmore-43.html,Aultmore,10Y,/ 2017,,- 57.4%
https://www.whisky.com/whisky-database/details/aultmore-sherry-cask-1.html,Aultmore,10Y,/ 2019,Sherryfass,- 52.8%
https://www.whisky.com/whisky-database/details/aultmore-73128-flowers-crished-by-a-falling-oak-tree.html,Aultmore,10Y,,73.128 Flowers Crushed By A Falling Oak Tree,- 59.4%
https://www.whisky.com/whisky-database/details/aultmore-the-refiners.html,Aultmore,10Y,/ 2021,The Refiners,- 63.6%
https://www.whisky.com/whisky-database/details/aultmore-60.html,Aultmore,11Y,/ 2018,,- 46%
https://www.whisky.com/whisky-database/details/aultmore-4.html,Aultmore,11Y,/ 2008,,- 46%
https://www.whisky.com/whisky-database/details/aultmore-amarone-cask-finish.html,Aultmore,11Y,/ 2018,Amarone Cask Finish,- 51.6%
https://www.whisky.com/whisky-database/details/aultmore-the-whisky-chamber.html,Aultmore,20Y,/ 2012,The Whisky Chamber,- 53.8%
https://www.whisky.com/whisky-database/details/wemyss-1.html,Aultmore,22Y,/ 2013,,- 46%
https://www.whisky.com/whisky-database/details/aultmore-adelphi.html,Aultmore,28Y,/ 2010,Adelphi,- 57.6%
https://www.whisky.com/whisky-database/details/aultmore-3.html,Aultmore,30Y,/ 2012,,- 53.8%
https://www.whisky.com/whisky-database/details/aureum-5-years-grave-digger-the-bruce-whisky.html,Aureum,,,5 Jahre Grave Digger The Bruce Whisky,- 43%
https://www.whisky.com/whisky-database/details/aureum-fassstaerke.html,Aureum,,/ 2015,Fassstärke,- 53.9%
https://www.whisky.com/whisky-database/details/aureum-kastanie-chestnut-cask-strength-for-whiskyhort.html,Aureum,5Y,,Kastanie Chestnut Cask Strength for Whiskyhort,- 64.6%
https://www.whisky.com/whisky-database/details/ayrers-red-american-oak.html,Ayrer's,,,RED - American Oak,- 43.2%
https://www.whisky.com/whisky-database/details/ayrers-alligator-2.html,Ayrer's,,/ 2020,Alligator,- 57.7%
https://www.whisky.com/whisky-database/details/ayrers-martinique.html,Ayrer's,3Y,/ 2017,Martinique,- 52.8%
https://www.whisky.com/whisky-database/details/ayrers-px-sherry-cark-finished.html,Ayrer's,4Y,,PX Sherry Cark finished,- 56.2%
https://www.whisky.com/whisky-database/details/ayrers-ayrers-ruby.html,Ayrer's,4Y,,RUBY,- 54.4%
https://www.whisky.com/whisky-database/details/ayrers-louis-xvi.html,Ayrer's,4Y,/ 2018,Louis XVI,- 52.8%
https://www.whisky.com/whisky-database/details/baas-uerige-single-malt.html,Baas,3Y,/ 2013,Uerige Single Malt,- 42.5%
https://www.whisky.com/whisky-database/details/baas-uerige-5-years-portweinfass.html,Baas,5Y,,UERIGE 5 Jahre Portweinfass,- 46.8%
https://www.whisky.com/whisky-database/details/bains-shiraz-cask-finish.html,Bain's,10Y,,Shiraz Cask Finish,- 62.8%
https://www.whisky.com/whisky-database/details/bakers.html,Bakers,7Y,,,- 53.5%
https://www.whisky.com/whisky-database/details/balblair-vintage-2.html,Balblair,,/ 2008,Vintage,- 46%
https://www.whisky.com/whisky-database/details/balblair-rare-vintage.html,Balblair,,/ 2010,Rare Vintage,- 43%
https://www.whisky.com/whisky-database/details/balblair-mid-autumn-festival-edition.html,Balblair,,/ 2018,Mid Autumn Festival Edition,- 46%
https://www.whisky.com/whisky-database/details/balblair-45.html,Balblair,9Y,/ 2020,,- 58.3%
https://www.whisky.com/whisky-database/details/balblair-smws-7027.html,Balblair,10Y,,SMWS 70.27,- 60.6%
https://www.whisky.com/whisky-database/details/balblair-pluto-ii-146-u21-17901.html,Balblair,12Y,/ 2022,Pluto II - 146° U.2.1' 1790.1'',- 56.3%
https://www.whisky.com/whisky-database/details/balblair-41.html,Balblair,15Y,/ 2019,,- 46%
https://www.whisky.com/whisky-database/details/balblair-conn-cask-strength.html,Balblair,23Y,/ 2021,Conn. Cask Strength,- 56.2%
https://www.whisky.com/whisky-database/details/balcones-1-single-malt-1.html,Balcones,,,#1 Single Malt,- 53%
https://www.whisky.com/whisky-database/details/balcones-mirador.html,Balcones,,,Mirador,- 53%
https://www.whisky.com/whisky-database/details/balcones-rumble.html,Balcones,,,Rumble Sample,- 47%
https://www.whisky.com/whisky-database/details/balcones-brimstone-corn-whisky.html,Balcones,,/ 2011,Brimstone Corn Whisky,- 53%
https://www.whisky.com/whisky-database/details/balcones-brimstone-2.html,Balcones,,/ 2016,Brimstone,- 53%
https://www.whisky.com/whisky-database/details/balcones-texas-pot-still-bourbon.html,Balcones,,/ 2020,Texas Pot Still Bourbon,- 46%
https://www.whisky.com/whisky-database/details/ballantines-series-no-002.html,Ballantine's,15Y,,Series No. 002,- 40%
https://www.whisky.com/whisky-database/details/ballantines-5.html,Ballantine's,21Y,,,- 43%
https://www.whisky.com/whisky-database/details/ballechin-burgundy-cask-1-1.html,Ballechin,,/ 2006,Burgundy Cask #1,- 46%
https://www.whisky.com/whisky-database/details/ballechin-port-cask-3.html,Ballechin,,/ 2008,Port Cask #3,- 46%
https://www.whisky.com/whisky-database/details/ballechin-marsala-cask-5.html,Ballechin,,/ 2010,Marsala Cask #5,- 46%
https://www.whisky.com/whisky-database/details/ballechin-madeira-matured.html,Ballechin,,/ 2007,Madeira Matured,- 46%
https://www.whisky.com/whisky-database/details/ballechin-18.html,Ballechin,9Y,/ 2019,,- 46%
https://www.whisky.com/whisky-database/details/ballechin-bottled-for-whicde-1.html,Ballechin,9Y,/ 2020,Bottled for Whic.de,- 58.2%
https://www.whisky.com/whisky-database/details/ballechin-madeira-cask-matured.html,Ballechin,10Y,/ 2017,Madeira Cask Matured,- 59.1%
https://www.whisky.com/whisky-database/details/ballechin-sauternes-cask-matured.html,Ballechin,10Y,/ 2017,Sauternes Cask Matured,- 58.5%
https://www.whisky.com/whisky-database/details/ballechin-single-cask-seasons-2017-winter-1.html,Ballechin,10Y,/ 2017,Single Cask Seasons 2017 Winter,- 56.5%
https://www.whisky.com/whisky-database/details/ballechin-elsburn-firkin-finish.html,Ballechin,10Y,/ 2020,Elsburn Firkin Finish,- 57.8%
https://www.whisky.com/whisky-database/details/ballechin-the-trilogy-no-2.html,Ballechin,11Y,/ 2015,The Trilogy - No. 2,- 56.1%
https://www.whisky.com/whisky-database/details/ballechin-the-ultimate.html,Ballechin,11Y,/ 2015,The Ultimate,- 46%
https://www.whisky.com/whisky-database/details/ballechin-9.html,Ballechin,11Y,/ 2017,,- 57.8%
https://www.whisky.com/whisky-database/details/ballechin-sftc-bordeaux-cask-matured.html,Ballechin,11Y,/ 2017,SFTC - Bordeaux Cask Matured,- 51.9%
https://www.whisky.com/whisky-database/details/ballechin-bottled-for-whicde.html,Ballechin,11Y,/ 2018,Bottled for Whic.de,- 60.1%
https://www.whisky.com/whisky-database/details/ballechin-21.html,Ballechin,11Y,/ 2019,,- 58.8%
https://www.whisky.com/whisky-database/details/ballechin-the-trilogy-no-3.html,Ballechin,12Y,/ 2015,The Trilogy - No. 3,- 52.5%
https://www.whisky.com/whisky-database/details/ballechin-xptmxcih.html,Ballechin,12Y,/ 2015,XPTMXCIH,- 54.9%
https://www.whisky.com/whisky-database/details/ballechin-xptmxcih-1.html,Ballechin,12Y,/ 2015,XPTMXCIH,- 54.9%
https://www.whisky.com/whisky-database/details/ballechin-bordeaux-whiskyde-exklusiv-without-umverpackung.html,Ballechin,12Y,/ 2020,Bordeaux 'Whisky.de exklusiv',- 60.7%
https://www.whisky.com/whisky-database/details/ballechin-bordeaux-cask-3.html,Ballechin,12Y,/ 2020,Bordeaux Cask,- 59.4%
https://www.whisky.com/whisky-database/details/ballechin-local-dealer-selection-2021.html,Ballechin,13Y,/ 2020,Local Dealer Selection 2021,- 58.8%
https://www.whisky.com/whisky-database/details/ballechin-peated-grand-arome-rum-cask.html,Ballechin,14Y,/ 2022,Peated Grand Arôme Rum Cask,- 61%
https://www.whisky.com/whisky-database/details/ballechin-sea-shepherd.html,Ballechin,15Y,/ 2018,Sea Shepherd,- 57.7%
https://www.whisky.com/whisky-database/details/balmenach-6.html,Balmenach,,,,- 43%
https://www.whisky.com/whisky-database/details/balmenach-8.html,Balmenach,,/ 2009,,- 43%
https://www.whisky.com/whisky-database/details/balmenach-18.html,Balmenach,,/ 2014,,- 46%
https://www.whisky.com/whisky-database/details/balmenach-45.html,Balmenach,8Y,/ 2022,,- 54.2%
https://www.whisky.com/whisky-database/details/balmenach-fruit-salad.html,Balmenach,10Y,,Fruit salad,- 55.7%
https://www.whisky.com/whisky-database/details/balmenach-24.html,Balmenach,27Y,/ 2016,,- 49.3%
https://www.whisky.com/whisky-database/details/balvenie-port-wood-4.html,Balvenie,,,Port Wood,- 40%
https://www.whisky.com/whisky-database/details/d040ae974ae6177348aa5e95a95416d7-31.html,Balvenie,12Y,,Double Wood mit Stielglas,- 40%
https://www.whisky.com/whisky-database/details/balvenie-single-barrel-31.html,Balvenie,12Y,,Single Barrel First Fill,- 47.8%
https://www.whisky.com/whisky-database/details/balvenie-balvenie-single-barrel-first-fill.html,Balvenie,12Y,,Single Barrel First Fill,- 47.8%
https://www.whisky.com/whisky-database/details/balvenie-single-barrel-no-15234.html,Balvenie,12Y,,Single Barrel No. 15234,- 47.8%
https://www.whisky.com/whisky-database/details/balvenie-triple-cask-12-years.html,Balvenie,12Y,,Triple Cask 12 Years,- 40%
https://www.whisky.com/whisky-database/details/balvenie-the-sweet-toast-of-american-oak.html,Balvenie,12Y,/ 2019,The Sweet Toast of American Oak,- 43%
https://www.whisky.com/whisky-database/details/balvenie-17.html,Balvenie,14Y,,,- 48.3%
https://www.whisky.com/whisky-database/details/balvenie-single-cask-2.html,Balvenie,14Y,/ 2019,Single Cask,- 62.5%
https://www.whisky.com/whisky-database/details/balvenie-24.html,Balvenie,15Y,,Single Barrel,- 47.8%
https://www.whisky.com/whisky-database/details/balvenie-single-barrel-19.html,Balvenie,15Y,/ 2014,Single Barrel,- 47.8%
https://www.whisky.com/whisky-database/details/balvenie-the-week-of-peat-1.html,Balvenie,17Y,,The Week of Peat,- 49.4%
https://www.whisky.com/whisky-database/details/banff.html,Banff,18Y,,Chieftains Choice,- 43%
https://www.whisky.com/whisky-database/details/basil-haydens-4.html,Basil Hayden's,10Y,,Kentucks Springs Distilling,- 40%
https://www.whisky.com/whisky-database/details/beefeater-gin.html,Beefeater,,/ 2022,Gin,- 40%
https://www.whisky.com/whisky-database/details/beinn-an-tuirc-an-tuirc-kintyre-botanical-gin.html,Beinn An Tuirc,,,Kintyre Botanical Gin,- 43%
https://www.whisky.com/whisky-database/details/belgian-owl-identity.html,Belgian Owl,3Y,,Identity,- 46%
https://www.whisky.com/whisky-database/details/bellamys-reserve-rum-reserve-jamaica-pot-still-rum.html,Bellamy's Reserve Rum,,,Jamaica Pot Still Rum,- 43%
https://www.whisky.com/whisky-database/details/bells-de-luxe-blended-scotch-whisky.html,Bells,12Y,,De Luxe Blended Scotch Whisky,- 43%
https://www.whisky.com/whisky-database/details/ben-bracken-islay-single-malt-whisky-3.html,Ben Bracken,16Y,,Islay Single Malt Whisky,- 43%
https://www.whisky.com/whisky-database/details/ben-bracken-speyside-single-malt-scotch-whisky-3.html,Ben Bracken,25Y,/ 2021,Speyside Single Malt Scotch Whisky,- 41.9%
https://www.whisky.com/whisky-database/details/ben-bracken-5.html,Ben Bracken,32Y,,,- 47%
https://www.whisky.com/whisky-database/details/ben-nevis-86.html,Ben Nevis,,/ 2015,,- 52.6%
https://www.whisky.com/whisky-database/details/ben-nevis-rieggers-selection-2.html,Ben Nevis,5Y,,Rieggers Selection,- 55.2%
https://www.whisky.com/whisky-database/details/ben-nevis-rieggers-selection-1.html,Ben Nevis,5Y,/ 2019,Riegger's Selection,- 58.3%
https://www.whisky.com/whisky-database/details/ben-nevis-21c40d2b2d.html,Ben Nevis,5Y,/ 2020,,- 58.1%
https://www.whisky.com/whisky-database/details/ben-nevis-spirit-cask-port-finish.html,Ben Nevis,6Y,/ 2018,Spirit & Cask Port Finish,- 48%
https://www.whisky.com/whisky-database/details/ben-nevis-nevis-whiskyde-exklusiv.html,Ben Nevis,8Y,/ 2019,Nevis 'Whisky.de exklusiv',- 63.9%
https://www.whisky.com/whisky-database/details/ben-nevis-smws-7851-endangered-distillate.html,Ben Nevis,8Y,,SMWS 78.51 - Endangered Distillate,- 58.2%
https://www.whisky.com/whisky-database/details/ben-nevis-the-octave-2.html,Ben Nevis,8Y,/ 2021,The Octave,- 54.4%
https://www.whisky.com/whisky-database/details/ben-nevis-96cc92d926.html,Ben Nevis,8Y,/ 2022,,- 46%
https://www.whisky.com/whisky-database/details/ben-nevis-63f5d060ff.html,Ben Nevis,8Y,/ 2022,,- 67%
https://www.whisky.com/whisky-database/details/ben-nevis-archangel-no1.html,Ben Nevis,8Y,/ 2023,Archangel No.1,- 58.5%
https://www.whisky.com/whisky-database/details/ben-nevis-439bf63c0f.html,Ben Nevis,9Y,/ 2019,,- 46%
https://www.whisky.com/whisky-database/details/ben-nevis-ingelred-whisky-with-an-edge.html,Ben Nevis,10Y,/ 2020,Ingelred - Whisky with an Edge,- 60%
https://www.whisky.com/whisky-database/details/ben-nevis-1cd713281e.html,Ben Nevis,10Y,/ 2022,,- 55.3%
https://www.whisky.com/whisky-database/details/ben-nevis-octave-4.html,Ben Nevis,10Y,/ 2023,Octave,- 54.7%
https://www.whisky.com/whisky-database/details/ben-nevis-nevis-dew.html,Ben Nevis,12Y,/ 2017,Nevis Dew,- 40%
https://www.whisky.com/whisky-database/details/ben-nevis-sherry-finish.html,Ben Nevis,12Y,/ 2012,Sherry Finish,- 46%
https://www.whisky.com/whisky-database/details/ben-nevis-forgotten-bottling-1.html,Ben Nevis,13Y,/ 1999,Forgotten Bottling,- 46%
https://www.whisky.com/whisky-database/details/ben-nevis-29.html,Ben Nevis,13Y,/ 2007,,- 46%
https://www.whisky.com/whisky-database/details/ben-nevis-2fc853166e.html,Ben Nevis,14Y,/ 2007,,- 55.8%
https://www.whisky.com/whisky-database/details/ben-nevis-6e84ba5391.html,Ben Nevis,16Y,,,- 48%
https://www.whisky.com/whisky-database/details/ben-nevis-31.html,Ben Nevis,16Y,/ 2013,,- 53%
https://www.whisky.com/whisky-database/details/ben-nevis-vintage-single-cask.html,Ben Nevis,17Y,/ 2013,,- 50.1%
https://www.whisky.com/whisky-database/details/ben-nevis-80.html,Ben Nevis,18Y,/ 2015,,- 48.4%
https://www.whisky.com/whisky-database/details/ben-nevis-nevis-old-particular.html,Ben Nevis,18Y,/ 2020,Old Particular,- 48.4%
https://www.whisky.com/whisky-database/details/ben-nevis-jewels-of-scotland.html,Ben Nevis,19Y,/ 2015,Jewels of Scotland,- 54.2%
https://www.whisky.com/whisky-database/details/ben-nevis-master-of-malt.html,Ben Nevis,19Y,/ 2016,Master of Malt,- 50.6%
https://www.whisky.com/whisky-database/details/ben-nevis-35.html,Ben Nevis,20Y,/ 2012,,- 46%
https://www.whisky.com/whisky-database/details/ben-nevis-30.html,Ben Nevis,20Y,/ 2012,,- 54.6%
https://www.whisky.com/whisky-database/details/ben-nevis-the-whisky-trail-1.html,Ben Nevis,20Y,,The Whisky Trail,- 45.3%
https://www.whisky.com/whisky-database/details/ben-nevis-f6d4fd4e11.html,Ben Nevis,20Y,/ 2016,,- 49.8%
https://www.whisky.com/whisky-database/details/ben-nevis-9da9a53558.html,Ben Nevis,20Y,/ 2016,,- 53%
https://www.whisky.com/whisky-database/details/ben-nevis-6efe29ba65.html,Ben Nevis,20Y,/ 2017,,- 54.3%
https://www.whisky.com/whisky-database/details/ben-nevis-f2cf5c5cbb.html,Ben Nevis,21Y,/ 2016,,- 49.7%
https://www.whisky.com/whisky-database/details/ben-nevis-f24e840419.html,Ben Nevis,22Y,/ 2013,,- 46%
https://www.whisky.com/whisky-database/details/ben-nevis-57.html,Ben Nevis,22Y,/ 2014,,- 46%
https://www.whisky.com/whisky-database/details/ben-nevis-e8b244c6ff.html,Ben Nevis,22Y,/ 2017,,- 44.7%
https://www.whisky.com/whisky-database/details/ben-nevis-nevis-hunter-laing.html,Ben Nevis,23Y,/ 2019,,- 50%
https://www.whisky.com/whisky-database/details/ben-nevis-28.html,Ben Nevis,25Y,,,- 59%
https://www.whisky.com/whisky-database/details/ben-nevis-nevis.html,Ben Nevis,27Y,/ 2019,Nevis,- 57.5%
https://www.whisky.com/whisky-database/details/ben-nevis-cc617c29cf.html,Ben Nevis,27Y,/ 2019,,- 47.4%
https://www.whisky.com/whisky-database/details/bennachie.html,Bennachie,21Y,,,- 40%
https://www.whisky.com/whisky-database/details/benriach-4.html,Benriach,,/ 2002,,- 60.1%
https://www.whisky.com/whisky-database/details/benriach-59.html,Benriach,,/ 2014,,- 46%
https://www.whisky.com/whisky-database/details/benriach-70.html,Benriach,,/ 2018,,- 52.5%
https://www.whisky.com/whisky-database/details/benriach-96.html,Benriach,8Y,/ 2020,,- 58.2%
https://www.whisky.com/whisky-database/details/benriach-single-cask-virgin-oak.html,Benriach,9Y,/ 2019,Single Cask Virgin Oak,- 58.5%
https://www.whisky.com/whisky-database/details/benriach-3.html,Benriach,10Y,,,- 43%
https://www.whisky.com/whisky-database/details/benriach-curiositas-3.html,Benriach,10Y,,Curiositas,- 46%
https://www.whisky.com/whisky-database/details/benriach-anam-na-h-alba.html,Benriach,10Y,/ 2016,,- 56.4%
https://www.whisky.com/whisky-database/details/benriach-anam-na-h-alba-1.html,Benriach,10Y,/ 2016,,- 58.7%
https://www.whisky.com/whisky-database/details/benriach-cask-bottling.html,Benriach,10Y,/ 2018,Cask Bottling,- 58.5%
https://www.whisky.com/whisky-database/details/benriach-83.html,Benriach,10Y,/ 2019,,- 61.6%
https://www.whisky.com/whisky-database/details/benriach-4.html,Benriach,11Y,/ 2010,,- 46%
https://www.whisky.com/whisky-database/details/benriach-single-cask-2.html,Benriach,11Y,/ 2018,Single Cask,- 61.8%
https://www.whisky.com/whisky-database/details/benriach-25.html,Benriach,12Y,/ 2013,,- 53.4%
https://www.whisky.com/whisky-database/details/benriach-sauternes-25-years-whiskyde.html,Benriach,12Y,/ 2018,Sauternes '25 years Whisky.de',- 56.4%
https://www.whisky.com/whisky-database/details/benriach-peated-sherry-px.html,Benriach,12Y,/ 2019,Peated Sherry PX,- 56.2%
https://www.whisky.com/whisky-database/details/benriach-single-cask-peated-rum.html,Benriach,12Y,/ 2019,Single Cask Peated Rum,- 59.5%
https://www.whisky.com/whisky-database/details/benriach-f331060d96.html,Benriach,13Y,/ 2021,,- 47.5%
https://www.whisky.com/whisky-database/details/benriach-12.html,Benriach,14Y,,,
https://www.whisky.com/whisky-database/details/benriach-30.html,Benriach,14Y,,,- 56.5%
https://www.whisky.com/whisky-database/details/benriach-34.html,Benriach,14Y,/ 2008,,- 43%
https://www.whisky.com/whisky-database/details/benriach-heart-of-speyside-4.html,Benriach,18Y,/ 2014,Heart of Speyside,- 54.9%
https://www.whisky.com/whisky-database/details/benriach-whiskyschiff-zuerich-2014.html,Benriach,18Y,/ 2014,Whiskyschiff Zürich 2014,- 50.3%
https://www.whisky.com/whisky-database/details/benriach-63.html,Benriach,20Y,,,- 46%
https://www.whisky.com/whisky-database/details/benriach-47.html,Benriach,20Y,/ 2014,for Independent Spirit,- 54.6%
https://www.whisky.com/whisky-database/details/benriach-limited-release-virgin-oak-hogshead.html,Benriach,21Y,/ 2011,Limited Release Virgin Oak Hogshead,- 50.6%
https://www.whisky.com/whisky-database/details/benrinnes-15.html,Benrinnes,,/ 2010,,- 56.2%
https://www.whisky.com/whisky-database/details/benrinnes-marshmallow-biscuit.html,Benrinnes,,/ 2016,Marshmallow Biscuit,- 46%
https://www.whisky.com/whisky-database/details/benrinnes-seud-na-h-alba-1.html,Benrinnes,9Y,/ 2018,Seud na h-alba,- 46%
https://www.whisky.com/whisky-database/details/benrinnes-74.html,Benrinnes,10Y,/ 2017,,- 58.3%
https://www.whisky.com/whisky-database/details/benrinnes-the-caskhound-castles-of-scotland-reihe-part-8.html,Benrinnes,10Y,/ 2022,"The Caskhound ‘Castles of Scotland’ Reihe, Part 8",- 54.4%
https://www.whisky.com/whisky-database/details/benrinnes-hepburns-choice.html,Benrinnes,11Y,/ 2014,Hepburn's Choice,- 46%
https://www.whisky.com/whisky-database/details/benrinnes-cb9a16c100.html,Benrinnes,11Y,/ 2019,,- 43%
https://www.whisky.com/whisky-database/details/benrinnes-james-eadie-1.html,Benrinnes,11Y,/ 2020,James Eadie,- 59.9%
https://www.whisky.com/whisky-database/details/benrinnes-5.html,Benrinnes,12Y,/ 2012,,- 43%
https://www.whisky.com/whisky-database/details/benrinnes-cask-strength-whiskyde-exklusiv.html,Benrinnes,12Y,/ 2019,Cask Strength 'Whisky.de exklusiv',- 60.9%
https://www.whisky.com/whisky-database/details/benrinnes-3693.html,Benrinnes,13Y,/ 2015,A wee sweetie pie,- 54.6%
https://www.whisky.com/whisky-database/details/benrinnes-94.html,Benrinnes,13Y,/ 2019,,- 55.6%
https://www.whisky.com/whisky-database/details/benrinnes-19.html,Benrinnes,14Y,/ 2013,,- 62.1%
https://www.whisky.com/whisky-database/details/benrinnes-36129-sweetmeats-in-a-bedouin-tent.html,Benrinnes,14Y,,36.129 Sweetmeats in a Bedouin tent,- 57.2%
https://www.whisky.com/whisky-database/details/benrinnes-84.html,Benrinnes,15Y,,,- 43%
https://www.whisky.com/whisky-database/details/benrinnes-darkness.html,Benrinnes,15Y,/ 2014,Darkness!,- 53.3%
https://www.whisky.com/whisky-database/details/benrinnes-the-distillery-site-series.html,Benrinnes,15Y,,The Distillery Site Series,- 53.8%
https://www.whisky.com/whisky-database/details/benrinnes-single-cask-seasons.html,Benrinnes,15Y,/ 2020,Single Cask Seasons,- 49.2%
https://www.whisky.com/whisky-database/details/benrinnes-87.html,Benrinnes,16Y,/ 2018,,- 53.7%
https://www.whisky.com/whisky-database/details/benrinnes-27.html,Benrinnes,17Y,/ 2013,,- 50.4%
https://www.whisky.com/whisky-database/details/benrinnes-56.html,Benrinnes,19Y,/ 2016,,- 50.2%
https://www.whisky.com/whisky-database/details/benrinnes-98.html,Benrinnes,20Y,,,- 57.4%
https://www.whisky.com/whisky-database/details/benrinnes-24.html,Benrinnes,22Y,/ 2013,,- 56.3%
https://www.whisky.com/whisky-database/details/benromach-origins-batch-no-3.html,Benromach,,/ 2010,Origins Batch No. 3,- 50%
https://www.whisky.com/whisky-database/details/benromach-chateau-cissac-3.html,Benromach,,/ 2018,Château Cissac,- 45%
https://www.whisky.com/whisky-database/details/benromach-organic-5.html,Benromach,,/ 2018,Organic,- 43%
https://www.whisky.com/whisky-database/details/benromach-latitude.html,Benromach,8Y,/ 2007,Latitude,- 55%
https://www.whisky.com/whisky-database/details/benromach-chateau-cissac-2.html,Benromach,8Y,/ 2018,Château Cissac,- 45%
https://www.whisky.com/whisky-database/details/benromach-sinlge-cask-schlumberger-edition-no6.html,Benromach,11Y,/ 2020,Sinlge Cask - Schlumberger Edition No.6,- 57.7%
https://www.whisky.com/whisky-database/details/berry-bros-rudd-small-batch.html,Berry Bros. & Rudd,12Y,/ 2021,Small Batch,- 46%
https://www.whisky.com/whisky-database/details/berry-bros-rudd-single-grain-scotch-whisky.html,Berry Bros. & Rudd,14Y,/ 2021,Single Grain Scotch Whisky,- 58.1%
https://www.whisky.com/whisky-database/details/berry-bros-rudd-orkney-islands.html,Berry Bros. & Rudd,22Y,/ 2022,Orkney Islands,- 56.9%
https://www.whisky.com/whisky-database/details/berry-bros-rudd-speyside-reserve.html,Berry Bros. & Rudd.,,,Speyside Reserve,- 46%
https://www.whisky.com/whisky-database/details/big-peat-big-peat-the-peatrichor-feis-ile-2021-538-vol.html,Big Peat,,,"""Big Peat The Peatrichor Feis Ile 2021 53,8% vol.""",- 53.8%
https://www.whisky.com/whisky-database/details/big-peat-the-diplomats-edition.html,Big Peat,,,The Diplomat's Edition,- 46%
https://www.whisky.com/whisky-database/details/big-peat-steiermark-edition.html,Big Peat,,/ 2021,Steiermark Edition,- 48%
https://www.whisky.com/whisky-database/details/bimber-small-batch-no-3.html,Bimber,,/ 2021,Small Batch No. 3,- 51.6%
https://www.whisky.com/whisky-database/details/black-velvet-2.html,Black Velvet,,,,- 40%
https://www.whisky.com/whisky-database/details/blackadder-peat-reek.html,Blackadder,,,Peat Reek,- 46%
https://www.whisky.com/whisky-database/details/unknown-blackadder-smoking-islay.html,Blackadder,,/ 2008,Smoking Islay,- 45%
https://www.whisky.com/whisky-database/details/unknown-smoking-islay-raw-cask.html,Blackadder,,/ 2013,Smoking Islay Raw Cask,- 60.5%
https://www.whisky.com/whisky-database/details/blackadder-raw-cask-smoking-islay-nuernberg-2018.html,Blackadder,,/ 2018,Raw Cask Smoking Islay (Nürnberg 2018),- 60.4%
https://www.whisky.com/whisky-database/details/blackadder-the-legendary-raw-cask.html,Blackadder,,/ 2018,The Legendary RAW Cask,- 60.9%
https://www.whisky.com/whisky-database/details/bladnoch-distillers-choice.html,Bladnoch,,,Distiller's Choice,- 46%
https://www.whisky.com/whisky-database/details/bladnoch-the-dragon-series-iteration-iii-the-casks.html,Bladnoch,,,The Dragon Series - Iteration III - The Casks,- 49.9%
https://www.whisky.com/whisky-database/details/bladnoch-the-dragon-series-iteration-v-the-decision.html,Bladnoch,,,The Dragon Series Iteration V - The Decision,- 53.1%
https://www.whisky.com/whisky-database/details/bladnoch-24.html,Bladnoch,,/ 2009,,- 43%
https://www.whisky.com/whisky-database/details/bladnoch-37.html,Bladnoch,,/ 2014,,- 46%
https://www.whisky.com/whisky-database/details/bladnoch-sherry-matured.html,Bladnoch,11Y,,Sherry Matured,- 46%
https://www.whisky.com/whisky-database/details/bladnoch-sheep-label.html,Bladnoch,11Y,,Sheep Label,- 55%
https://www.whisky.com/whisky-database/details/bladnoch-sherry-cask-1.html,Bladnoch,12Y,,Sherry cask,- 46%
https://www.whisky.com/whisky-database/details/bladnoch-31.html,Bladnoch,15Y,,,- 40%
https://www.whisky.com/whisky-database/details/bladnoch-32.html,Bladnoch,15Y,,,- 55%
https://www.whisky.com/whisky-database/details/bladnoch-14.html,Bladnoch,17Y,/ 2010,,- 43%
https://www.whisky.com/whisky-database/details/bladnoch-28.html,Bladnoch,18Y,,,- 55%
https://www.whisky.com/whisky-database/details/bladnoch-lowland-single-malt-cask-strenght.html,Bladnoch,21Y,,Lowland Single Malt Cask Strenght,- 57%
https://www.whisky.com/whisky-database/details/bladnoch-27.html,Bladnoch,22Y,/ 2013,,- 49.5%
https://www.whisky.com/whisky-database/details/bladnoch-29.html,Bladnoch,22Y,/ 2013,,- 52.4%
