whisky_url,distillery_name_inner,country,region,whisky_type,bottler,whisky_link,whisky_name_suffix,whisky_rating,num_ratings,num_reviews,whisky_age,alcohol_pct,full_name,Chill filtration - With,Artifical colouring - Without,Artifical colouring - With,Chill filtration - Without,Note_Coffee,Note_Pear,Note_Ham,Note_Tropical_Fruit,Note_Apple,Note_Mint,Note_Plum,Note_Nuts,Note_Vanilla,Note_Cinnamon,Note_Dark_Chocolate,Note_Oil,Note_Pepper,Note_Spices,Note_Grape,Note_Banana,Note_Caramel,Note_Berries,Note_Lemon,Note_Lime,Note_Sweet,Note_Strawberry,Note_Rye,Note_Maritime_Notes,Note_Bonfire_Smoke,Note_Blackberry,Note_Cake,Note_Clove,Note_Date,Note_Black_Currant,Note_Anis,Note_Grass,Note_Fruit,Note_Chocolate,Note_Heather,Note_Hazelnut,Note_Ginger,Note_Green_Apple,Note_Herb,Note_Herbs,Note_Sherry,Note_Honey,Note_Malt,Note_Peat_Smoke,Note_Floral,Note_Barley,Note_Walnut,Note_Wheat,Note_Fig,Note_Peach,Note_Leather,Note_Pineapple,Note_Melon,Note_Alcohol,Note_Orange,Note_Lemon_Peel,Note_Red_Currant,Note_Seaweed,Note_Chili,Note_Raisin,Note_Oak,Note_Medicinal_Smoke,Note_Zitrus,Note_Tobacco,Note_Nutmeg,Note_Cherry,Note_Almonds,Note_Kiwi,Note_Hay,Note_Salt,Note_Coconut,Note_Dried_Fruit,Note_Grapefruit,Note_Iodine
https://www.whisky.com/whisky-database/details/deanston-1.html,Deanston,Scotland,Highlands,Single Malt Whisky,Original bottling,https://www.whisky.com/whisky-database/details/deanston-1.html,,3.9,231.0,175,12,40.0,Deanston 12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.whisky.com/whisky-database/details/jameson-jameson-1-liter.html,Midleton,Ireland,,Blended Whiskey,Whisky.de GmbH & Co. KG,https://www.whisky.com/whisky-database/details/jameson-jameson-1-liter.html,- 1 Liter,2.7,230.0,83,NAS,40.0,Midleton - 1 Liter,1,0,1,0,0,0,0,0,1,0,0,4,5,0,0,3,1,6,0,0,1,0,1,1,8,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0,1,1,0,1,2,1,2,2,1,1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,4,0,2,0,0,0,0,0,0,0,1,1,0,0
https://www.whisky.com/whisky-database/details/auchentoshan-2.html,Auchentoshan,Scotland,Lowlands,Single Malt Whisky,Original bottling,https://www.whisky.com/whisky-database/details/auchentoshan-2.html,,3.2,228.0,87,12,40.0,Auchentoshan 12,1,0,1,0,0,1,0,0,1,0,0,6,3,0,1,2,1,3,0,1,3,0,1,1,9,0,0,1,0,0,0,0,0,0,1,1,6,1,1,1,0,1,1,2,1,2,2,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,5,0,7,0,0,0,1,0,1,1,0,0,0,0
https://www.whisky.com/whisky-database/details/ardbeg-wee-beastie.html,Ardbeg,Scotland,Islay,Single Malt Whisky,Original bottling,https://www.whisky.com/whisky-database/details/ardbeg-wee-beastie.html,Wee Beastie,4.0,227.0,201,5,47.4,Ardbeg 5 Wee Beastie,0,0,0,1,1,1,2,0,1,0,0,1,1,0,1,1,2,4,0,0,1,0,1,1,5,1,0,4,2,0,1,0,0,0,0,0,2,1,1,0,1,1,2,1,1,0,1,10,1,1,0,0,0,1,1,0,0,1,0,0,0,3,1,0,2,1,1,1,1,0,1,0,0,1,0,1,0,1
https://www.whisky.com/whisky-database/details/ardmore-traditional-cask.html,Ardmore,Scotland,Speyside,Single Malt Whisky,Original bottling,https://www.whisky.com/whisky-database/details/ardmore-traditional-cask.html,Traditional Cask,3.5,227.0,70,NAS,46.0,Ardmore Traditional Cask,0,0,1,1,0,0,1,0,0,0,0,1,2,0,1,1,1,5,0,0,1,0,0,0,5,0,0,2,1,0,0,0,0,0,0,1,2,1,1,0,0,0,1,1,1,0,3,10,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,2,0,0,0,1
https://www.whisky.com/whisky-database/details/glenfarclas-a8ccab7815.html,Glenfarclas,Scotland,Speyside,Single Malt Whisky,Original bottling,https://www.whisky.com/whisky-database/details/glenfarclas-a8ccab7815.html,,4.3,226.0,140,18,43.0,Glenfarclas 18,1,0,0,0,1,0,0,0,1,0,1,3,3,1,1,1,1,4,1,0,2,1,1,1,9,0,0,0,0,0,1,0,1,0,0,0,7,1,0,0,1,0,2,1,8,4,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0,1,1,6,0,3,1,1,1,1,0,0,0,0,1,1,0
https://www.whisky.com/whisky-database/details/woodford-reserve-2.html,Woodford Reserve,USA,Kentucky,Kentucky Straight Bourbon,Original bottling,https://www.whisky.com/whisky-database/details/woodford-reserve-2.html,Distiller's Select,3.9,225.0,132,NAS,43.2,Woodford Reserve Distiller's Select,1,0,0,0,0,1,0,0,1,1,0,2,7,1,1,1,1,5,1,1,5,1,1,0,10,0,1,0,0,0,1,1,0,0,0,0,3,2,1,0,1,0,2,1,1,1,2,1,0,1,0,2,0,1,0,0,0,1,1,1,0,0,1,1,5,0,1,1,1,1,1,0,0,0,0,1,0,0
https://www.whisky.com/whisky-database/details/wild-turkey-wild-turkey-101.html,Wild Turkey,USA,Kentucky,Kentucky Straight Bourbon,Whisky.de GmbH & Co. KG,https://www.whisky.com/whisky-database/details/wild-turkey-wild-turkey-101.html,101,4.0,222.0,183,NAS,50.5,Wild Turkey 101,1,0,0,0,0,0,0,1,0,1,0,2,6,1,1,1,2,6,0,0,6,0,1,0,10,0,1,1,0,0,1,1,0,0,0,0,2,0,1,0,1,0,2,1,1,2,2,2,1,0,0,2,0,0,1,0,0,2,1,0,0,0,1,0,6,0,2,1,1,1,1,0,0,0,1,0,0,0
https://www.whisky.com/whisky-database/details/-3af7e49721.html,GlenAllachie,Scotland,Speyside,Single Malt Whisky,Original bottling,https://www.whisky.com/whisky-database/details/-3af7e49721.html,,4.2,221.0,200,12,46.0,GlenAllachie 12,0,0,0,1,1,1,0,0,1,1,1,2,2,1,2,1,1,3,1,2,3,1,1,0,9,0,0,0,0,1,1,0,1,0,0,0,7,1,1,1,1,1,2,1,10,3,2,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,2,5,0,1,1,1,1,1,0,0,0,0,2,0,0
https://www.whisky.com/whisky-database/details/tomatin-port-wood-finish-1.html,Tomatin,Scotland,Highlands,Single Malt Whisky,Original bottling,https://www.whisky.com/whisky-database/details/tomatin-port-wood-finish-1.html,Port Wood Finish,4.0,219.0,188,14,46.0,Tomatin 14 Port Wood Finish,0,0,0,1,1,1,0,1,1,0,1,3,1,1,1,1,1,5,1,0,2,3,1,0,9,1,0,0,0,1,1,0,1,1,0,0,10,2,1,0,0,0,2,1,5,2,2,1,1,0,1,0,0,1,0,0,1,1,1,0,1,0,1,1,5,0,1,0,1,1,1,0,1,0,0,1,1,0
